926	(0-52);(52-18);(18-84);(84-96);(84-0)	58.5
927	(0-2);(2-75);(75-22);(22-54);(54-24);(24-80);(24-0)	99.9
928	(0-2);(2-75);(75-22);(22-54);(54-24);(24-77);(24-0)	103.70000000000002
929	(0-2);(2-75);(75-41);(41-54);(54-24);(24-80);(24-0)	108.00000000000001
930	(0-2);(2-75);(75-41);(41-54);(54-24);(24-77);(24-0)	111.80000000000001
931	(0-72);(72-75);(75-73);(73-54);(54-24);(24-77);(24-0)	97.1
932	(0-14);(14-44);(44-16);(16-91);(91-100);(91-0)	75.7
933	(0-14);(14-44);(44-16);(16-86);(86-91);(91-100);(91-0)	88.0
934	(0-40);(40-94);(94-97);(97-13);(97-0)	48.7
935	(0-52);(52-18);(18-84);(84-17);(84-0)	68.0
936	(0-52);(52-18);(18-84);(84-37);(84-0)	67.0
937	(0-95);(95-94);(94-96);(96-89);(96-0)	39.800000000000004
938	(0-95);(95-94);(94-97);(97-13);(97-0)	41.400000000000006
939	(0-95);(95-99);(99-85);(85-37);(37-13);(37-0)	52.300000000000004
940	(0-95);(95-99);(99-85);(85-37);(85-0)	51.3
941	(0-59);(59-95);(95-99);(99-85);(85-37);(37-13);(37-0)	59.300000000000004
942	(0-59);(59-95);(95-99);(99-85);(85-37);(85-0)	58.3
943	(0-59);(59-5);(5-83);(83-18);(18-6);(6-96);(96-89);(96-0)	73.10000000000001
944	(0-59);(59-5);(5-83);(83-18);(18-84);(84-17);(84-0)	89.0
945	(0-52);(52-7);(7-8);(8-60);(60-89);(60-0)	62.699999999999996
946	(0-95);(95-99);(99-94);(94-97);(97-13);(97-0)	49.6
947	(0-12);(12-76);(76-79);(79-3);(3-35);(35-77);(35-0)	100.80000000000001
948	(0-31);(31-30);(30-51);(51-20);(20-32);(32-70);(32-0)	91.39999999999999
949	(0-92);(92-98);(98-61);(61-84);(84-17);(84-0)	72.4
950	(0-92);(92-98);(98-38);(38-43);(43-13);(43-0)	94.8
951	(0-92);(92-98);(98-38);(38-37);(37-13);(37-0)	85.99999999999999
952	(0-92);(92-98);(98-38);(38-37);(38-0)	85.0
953	(0-92);(92-42);(42-15);(15-57);(57-97);(97-13);(97-0)	73.69999999999999
954	(0-92);(92-42);(42-38);(38-43);(43-13);(43-0)	100.79999999999998
955	(0-92);(92-42);(42-38);(38-37);(37-13);(37-0)	91.99999999999999
956	(0-92);(92-42);(42-38);(38-37);(38-0)	91.0
957	(0-95);(95-94);(94-96);(94-0)	37.1
958	(0-95);(95-15);(15-87);(87-57);(57-97);(97-13);(97-0)	83.60000000000001
959	(0-95);(95-15);(15-87);(87-57);(57-97);(57-0)	83.30000000000001
960	(0-95);(95-15);(15-87);(87-57);(57-74);(74-58);(74-0)	94.10000000000002
961	(0-59);(59-95);(95-15);(15-87);(87-57);(57-74);(74-58);(74-0)	101.10000000000002
962	(0-92);(92-95);(95-15);(15-87);(87-57);(57-74);(74-58);(74-0)	101.20000000000002
963	(0-92);(92-42);(42-15);(15-87);(87-57);(57-74);(74-58);(74-0)	97.30000000000001
964	(0-14);(14-43);(43-91);(91-93);(91-0)	86.4
965	(0-14);(14-38);(38-91);(91-100);(91-0)	87.4
966	(0-14);(14-38);(38-91);(91-93);(91-0)	86.3
967	(0-14);(14-38);(38-43);(43-91);(91-93);(91-0)	105.0
968	(0-95);(95-99);(99-85);(85-37);(37-100);(37-0)	56.9
969	(0-95);(95-87);(87-57);(57-97);(97-13);(97-0)	57.6
970	(0-59);(59-5);(5-83);(83-8);(8-10);(10-70);(10-0)	95.60000000000001
971	(0-59);(59-5);(5-83);(83-8);(8-10);(8-0)	92.0
972	(0-92);(92-42);(42-15);(15-87);(87-57);(57-97);(97-13);(97-0)	86.8
973	(0-72);(72-75);(75-73);(73-22);(22-74);(74-58);(74-0)	71.0
974	(0-72);(72-75);(75-73);(73-22);(22-55);(55-4);(55-0)	98.2
975	(0-14);(14-44);(44-38);(38-43);(43-100);(43-0)	106.3
976	(0-39);(39-56);(56-74);(74-58);(74-0)	73.3
977	(0-39);(39-23);(23-56);(56-74);(74-58);(74-0)	82.1
978	(0-39);(39-23);(23-22);(22-74);(74-58);(74-0)	82.1
979	(0-95);(95-99);(99-94);(94-96);(96-89);(96-0)	48.0
980	(0-95);(95-99);(99-94);(94-96);(94-0)	45.3
981	(0-95);(95-98);(98-61);(61-85);(85-37);(85-0)	59.099999999999994
982	(0-95);(95-98);(98-61);(61-86);(86-37);(37-91);(91-100);(91-0)	87.30000000000001
983	(0-95);(95-98);(98-61);(61-86);(86-37);(37-91);(37-0)	85.80000000000001
984	(0-95);(95-98);(98-61);(61-86);(86-37);(86-0)	76.4
985	(0-2);(2-73);(73-22);(22-55);(55-25);(55-0)	93.30000000000001
986	(0-2);(2-73);(73-22);(22-55);(55-4);(4-25);(4-0)	108.2
987	(0-2);(2-73);(73-41);(41-55);(55-4);(4-25);(4-0)	115.5
988	(0-2);(2-21);(21-73);(73-22);(22-56);(56-4);(4-25);(4-0)	98.4
989	(0-2);(2-21);(21-73);(73-22);(22-26);(22-0)	69.6
990	(0-12);(12-78);(78-50);(50-68);(68-80);(68-0)	85.0
991	(0-2);(2-21);(21-73);(73-22);(22-55);(55-25);(55-0)	97.8
992	(0-2);(2-21);(21-73);(73-22);(22-55);(55-4);(4-25);(4-0)	112.7
993	(0-2);(2-21);(21-73);(73-41);(41-26);(41-0)	75.8
994	(0-2);(2-21);(21-73);(73-41);(41-55);(55-4);(4-25);(4-0)	120.0
995	(0-92);(92-42);(42-15);(15-41);(41-55);(55-4);(4-25);(4-0)	128.1
996	(0-39);(39-4);(4-25);(4-0)	86.8
997	(0-39);(39-67);(67-25);(67-0)	92.30000000000001
998	(0-39);(39-67);(67-56);(56-4);(4-25);(4-0)	111.0
999	(0-39);(39-67);(67-55);(55-25);(55-0)	99.2
1000	(0-39);(39-67);(67-55);(55-4);(4-25);(4-0)	114.1
1001	(0-12);(12-78);(78-50);(50-68);(68-77);(68-0)	86.6
1002	(0-2);(2-21);(21-73);(73-41);(41-56);(56-74);(56-0)	85.1
1003	(0-2);(2-21);(21-73);(73-41);(41-56);(56-4);(56-0)	86.8
1004	(0-2);(2-75);(75-41);(41-56);(56-4);(56-0)	86.4
1005	(0-92);(92-42);(42-15);(15-57);(57-43);(43-91);(91-93);(91-0)	101.3
1006	(0-92);(92-42);(42-15);(15-57);(57-43);(43-91);(43-0)	100.9
1007	(0-92);(92-42);(42-15);(15-57);(57-43);(43-13);(43-0)	91.6
1008	(0-92);(92-42);(42-15);(15-57);(57-26);(57-0)	78.1
1009	(0-83);(83-82);(82-8);(8-10);(8-0)	89.0
1010	(0-72);(72-23);(23-67);(67-56);(56-74);(74-58);(74-0)	96.0
1011	(0-72);(72-23);(23-67);(67-56);(56-74);(56-0)	95.1
1012	(0-27);(27-69);(69-30);(30-90);(90-10);(90-0)	69.3
1013	(0-27);(27-69);(69-30);(30-90);(90-20);(20-32);(32-70);(32-0)	95.8
1014	(0-2);(2-75);(75-22);(22-56);(56-4);(4-25);(4-0)	97.2
1015	(0-2);(2-75);(75-41);(41-56);(56-4);(4-25);(4-0)	104.9
1016	(0-21);(21-73);(73-41);(41-56);(56-4);(4-25);(4-0)	94.9
1017	(0-72);(72-75);(75-22);(22-56);(56-4);(4-25);(4-0)	91.7
1018	(0-72);(72-75);(75-73);(73-22);(22-56);(56-4);(4-25);(4-0)	102.4
1019	(0-72);(72-75);(75-73);(73-41);(41-56);(56-4);(4-25);(4-0)	109.3
1020	(0-72);(72-23);(23-67);(67-55);(55-25);(55-0)	103.5
1021	(0-39);(39-23);(23-67);(67-56);(56-4);(4-25);(4-0)	121.8
1022	(0-39);(39-23);(23-67);(67-55);(55-25);(55-0)	110.0
1023	(0-95);(95-98);(98-61);(61-85);(85-97);(85-0)	59.7
1024	(0-31);(31-88);(88-7);(7-10);(7-0)	68.19999999999999
1025	(0-2);(2-75);(75-22);(22-4);(22-0)	76.4
1026	(0-21);(21-22);(22-4);(22-0)	67.1
1027	(0-92);(92-42);(42-15);(15-41);(41-4);(41-0)	93.0
1028	(0-72);(72-21);(21-73);(73-41);(41-4);(4-58);(4-0)	87.19999999999999
1029	(0-72);(72-21);(21-73);(73-41);(41-4);(41-0)	83.3
1030	(0-72);(72-21);(21-22);(22-4);(22-0)	75.9
1031	(0-72);(72-75);(75-22);(22-4);(4-58);(4-0)	74.8
1032	(0-72);(72-75);(75-22);(22-4);(22-0)	70.9
1033	(0-72);(72-23);(23-67);(67-55);(55-4);(4-80);(4-0)	112.9
1034	(0-72);(72-23);(23-67);(67-55);(55-4);(55-0)	99.9
1035	(0-27);(27-69);(69-30);(30-81);(81-50);(50-68);(68-80);(68-0)	87.2
1036	(0-76);(76-78);(78-3);(3-68);(68-80);(68-0)	69.4
1037	(0-76);(76-78);(78-50);(50-68);(68-80);(68-0)	81.0
1038	(0-5);(5-61);(61-85);(85-37);(37-91);(37-0)	66.7
1039	(0-5);(5-61);(61-85);(85-37);(85-0)	57.3
1040	(0-72);(72-75);(75-22);(22-74);(74-58);(74-0)	60.3
1041	(0-72);(72-75);(75-22);(22-74);(22-0)	59.4
1042	(0-29);(29-78);(78-3);(3-68);(68-80);(68-0)	78.4
1043	(0-29);(29-78);(78-50);(50-68);(68-80);(68-0)	90.0
1044	(0-11);(11-19);(19-49);(49-48);(49-0)	97.7
1045	(0-39);(39-23);(23-67);(67-56);(56-74);(74-58);(74-0)	102.5
1046	(0-39);(39-23);(23-67);(67-56);(56-74);(56-0)	101.6
1047	(0-27);(27-69);(69-30);(30-81);(81-50);(50-68);(68-77);(68-0)	88.80000000000001
1048	(0-95);(95-98);(98-61);(61-85);(85-37);(37-91);(91-100);(91-0)	70.0
1049	(0-95);(95-98);(98-61);(61-85);(85-37);(37-91);(91-93);(91-0)	68.89999999999999
1050	(0-76);(76-78);(78-35);(35-77);(35-0)	88.0
1051	(0-5);(5-61);(61-85);(85-37);(37-91);(91-93);(91-0)	67.1
1052	(0-5);(5-83);(83-8);(8-10);(8-0)	86.4
1053	(0-33);(33-81);(81-50);(50-68);(68-80);(68-0)	73.1
1054	(0-33);(33-81);(81-50);(50-68);(68-77);(68-0)	74.7
1055	(0-33);(33-78);(78-35);(35-77);(35-0)	89.5
1056	(0-39);(39-23);(23-67);(67-55);(55-4);(4-25);(4-0)	124.9
1057	(0-39);(39-23);(23-67);(67-55);(55-4);(4-58);(4-0)	110.30000000000001
1058	(0-39);(39-23);(23-67);(67-55);(55-4);(55-0)	106.4
1059	(0-95);(95-98);(98-61);(61-86);(86-91);(91-93);(91-0)	76.1
1060	(0-92);(92-98);(98-61);(61-86);(86-91);(91-93);(91-0)	76.0
1061	(0-5);(5-61);(61-86);(86-91);(91-93);(91-0)	74.3
1062	(0-72);(72-23);(23-67);(67-54);(54-24);(24-80);(24-0)	114.2
1063	(0-47);(47-19);(19-48);(19-0)	78.2
1064	(0-47);(47-19);(19-49);(49-48);(49-0)	99.39999999999999
1065	(0-63);(63-11);(11-19);(19-49);(49-48);(49-0)	107.1
1066	(0-63);(63-64);(64-49);(49-48);(49-0)	107.2
1067	(0-27);(27-69);(69-88);(88-6);(88-0)	57.300000000000004
1068	(0-52);(52-88);(88-8);(8-89);(8-0)	65.4
1069	(0-52);(52-88);(88-8);(88-0)	64.8
1070	(0-52);(52-88);(88-6);(88-0)	53.4
1071	(0-92);(92-42);(42-44);(44-38);(38-91);(91-93);(91-0)	95.5
1072	(0-92);(92-42);(42-44);(44-38);(38-43);(43-91);(91-93);(91-0)	114.2
1073	(0-83);(83-82);(82-18);(18-84);(84-17);(17-93);(17-0)	92.8
1074	(0-83);(83-82);(82-18);(18-84);(84-17);(84-0)	88.69999999999999
1075	(0-39);(39-67);(67-54);(54-24);(24-80);(24-0)	109.9
1076	(0-39);(39-75);(75-22);(22-54);(54-24);(24-80);(24-0)	111.60000000000001
1077	(0-47);(47-19);(19-10);(10-70);(10-0)	86.2
1078	(0-47);(47-19);(19-10);(19-0)	82.6
1079	(0-27);(27-69);(69-76);(76-79);(79-3);(3-68);(68-80);(68-0)	67.80000000000001
1080	(0-27);(27-69);(69-51);(51-9);(9-34);(34-35);(35-77);(35-0)	99.6
1081	(0-95);(95-98);(98-16);(16-86);(86-91);(91-93);(91-0)	73.8
1082	(0-92);(92-98);(98-16);(16-86);(86-91);(91-93);(91-0)	73.7
1083	(0-62);(62-11);(11-10);(10-70);(10-0)	73.5
1084	(0-62);(62-11);(11-10);(11-0)	69.9
1085	(0-45);(45-82);(82-7);(7-8);(8-46);(8-0)	104.6
1086	(0-45);(45-47);(47-19);(19-10);(10-70);(10-0)	99.2
1087	(0-45);(45-47);(47-19);(19-10);(19-0)	95.6
1088	(0-45);(45-47);(47-8);(8-46);(46-48);(46-0)	109.2
1089	(0-45);(45-47);(47-8);(8-46);(46-17);(17-93);(17-0)	122.4
1090	(0-45);(45-47);(47-8);(8-46);(46-17);(46-0)	118.30000000000001
1091	(0-45);(45-47);(47-8);(8-46);(8-0)	105.1
1092	(0-27);(27-69);(69-76);(76-79);(79-68);(68-80);(68-0)	67.2
1093	(0-27);(27-69);(69-76);(76-79);(79-68);(68-77);(68-0)	68.80000000000001
1094	(0-27);(27-69);(69-76);(76-79);(79-54);(54-24);(24-80);(24-0)	94.4
1095	(0-31);(31-88);(88-7);(88-0)	49.9
1096	(0-31);(31-88);(88-84);(84-17);(84-0)	84.6
1097	(0-47);(47-19);(19-8);(8-48);(8-0)	97.10000000000001
1098	(0-47);(47-19);(19-8);(8-46);(46-48);(46-0)	108.80000000000001
1099	(0-47);(47-19);(19-8);(8-46);(46-17);(17-93);(17-0)	122.00000000000001
1100	(0-47);(47-19);(19-8);(8-46);(46-17);(46-0)	117.9
1101	(0-47);(47-19);(19-8);(8-89);(8-0)	86.7
1102	(0-47);(47-19);(19-8);(19-0)	86.10000000000001
1103	(0-52);(52-6);(6-96);(6-0)	43.8
1104	(0-52);(52-6);(52-0)	35.5
1105	(0-52);(52-99);(99-85);(85-37);(37-91);(91-100);(91-0)	71.7
1106	(0-5);(5-44);(44-38);(38-37);(37-91);(91-100);(91-0)	101.1
1107	(0-45);(45-82);(82-7);(7-8);(8-60);(60-89);(60-0)	89.2
1108	(0-45);(45-82);(82-84);(84-60);(60-89);(60-0)	82.89999999999999
1109	(0-45);(45-47);(47-84);(84-60);(60-89);(60-0)	97.00000000000001
1110	(0-47);(47-11);(11-90);(90-32);(32-70);(32-0)	98.8
1111	(0-47);(47-11);(11-90);(90-20);(20-32);(32-70);(32-0)	119.2
1112	(0-63);(63-64);(64-90);(90-32);(32-70);(32-0)	106.6
1113	(0-63);(63-64);(64-90);(90-10);(90-0)	100.5
1114	(0-12);(12-76);(76-79);(79-54);(54-24);(24-80);(24-0)	91.2
1115	(0-31);(31-88);(88-6);(88-0)	55.5
1116	(0-2);(2-87);(87-57);(57-58);(57-0)	55.7
1117	(0-92);(92-42);(42-15);(15-87);(87-57);(57-58);(57-0)	81.4
1118	(0-45);(45-82);(82-7);(7-8);(8-46);(46-17);(46-0)	117.80000000000001
1119	(0-45);(45-82);(82-18);(18-6);(18-0)	72.6
1120	(0-14);(14-44);(44-38);(38-91);(91-100);(91-0)	92.7
1121	(0-14);(14-44);(44-38);(38-37);(37-93);(37-0)	94.20000000000002
1122	(0-36);(36-47);(47-48);(47-0)	82.8
1123	(0-36);(36-47);(47-19);(19-48);(19-0)	92.6
1124	(0-36);(36-47);(47-19);(19-49);(49-48);(49-0)	113.8
1125	(0-52);(52-88);(88-94);(94-96);(94-0)	64.5
1126	(0-95);(95-98);(98-16);(16-86);(86-37);(37-91);(91-100);(91-0)	85.0
1127	(0-59);(59-5);(5-99);(99-85);(85-37);(37-93);(37-0)	67.2
1128	(0-59);(59-5);(5-99);(99-85);(85-37);(37-91);(91-100);(91-0)	74.7
1129	(0-59);(59-5);(5-61);(61-86);(86-37);(37-91);(91-100);(91-0)	91.1
1130	(0-59);(59-5);(5-83);(83-84);(84-60);(60-89);(60-0)	64.60000000000001
1131	(0-45);(45-64);(64-49);(49-48);(49-0)	126.99999999999999
1132	(0-45);(45-64);(64-49);(64-0)	125.69999999999999
1133	(0-45);(45-64);(64-10);(64-0)	117.1
1134	(0-45);(45-64);(64-20);(20-32);(20-0)	146.1
1135	(0-45);(45-64);(64-20);(20-70);(20-0)	134.39999999999998
1136	(0-95);(95-98);(98-16);(16-86);(86-37);(37-91);(91-93);(91-0)	83.89999999999999
1137	(0-21);(21-73);(73-41);(41-56);(56-4);(56-0)	76.4
1138	(0-21);(21-73);(73-41);(41-54);(54-24);(24-80);(24-0)	98.00000000000001
1139	(0-72);(72-75);(75-22);(22-54);(54-24);(24-80);(24-0)	94.39999999999999
1140	(0-45);(45-64);(64-20);(20-32);(32-70);(32-0)	146.2
1141	(0-45);(45-64);(64-66);(66-70);(66-0)	145.1
1142	(0-63);(63-64);(64-20);(20-32);(32-70);(32-0)	126.39999999999999
1143	(0-63);(63-64);(64-66);(66-70);(66-0)	125.3
1144	(0-36);(36-46);(46-17);(17-93);(17-0)	106.1
1145	(0-36);(36-46);(46-17);(46-0)	102.0
1146	(0-36);(36-11);(11-90);(11-0)	103.3
1147	(0-36);(36-11);(36-0)	93.5
1148	(0-27);(27-69);(69-76);(76-79);(79-3);(3-68);(68-77);(68-0)	69.4
1149	(0-27);(27-69);(69-76);(76-79);(79-3);(3-54);(54-24);(24-80);(24-0)	95.10000000000001
1150	(0-62);(62-88);(88-7);(7-89);(7-0)	63.1
1151	(0-62);(62-88);(88-7);(88-0)	59.2
1152	(0-36);(36-47);(47-19);(19-8);(8-48);(8-0)	111.5
1153	(0-36);(36-47);(47-19);(19-8);(8-46);(46-48);(46-0)	123.2
1154	(0-36);(36-47);(47-19);(19-8);(8-46);(46-17);(17-93);(17-0)	136.4
1155	(0-36);(36-47);(47-19);(19-8);(8-46);(46-17);(46-0)	132.3
1156	(0-36);(36-64);(64-49);(49-48);(49-0)	120.7
1157	(0-36);(36-64);(64-49);(64-0)	119.4
1158	(0-36);(36-64);(64-90);(90-20);(20-32);(32-70);(32-0)	140.5
1159	(0-27);(27-69);(69-30);(30-51);(51-50);(50-68);(68-77);(68-0)	82.4
1160	(0-27);(27-69);(69-51);(51-9);(9-50);(50-68);(68-77);(68-0)	86.5
1161	(0-52);(52-99);(99-85);(85-96);(85-0)	58.2
1162	(0-52);(52-99);(99-94);(94-96);(94-0)	54.8
1163	(0-31);(31-30);(30-51);(51-50);(50-68);(68-80);(68-0)	84.69999999999999
1164	(0-31);(31-30);(30-51);(51-50);(50-68);(68-77);(68-0)	86.29999999999998
1165	(0-83);(83-82);(82-7);(7-8);(8-60);(60-89);(60-0)	78.4
1166	(0-83);(83-82);(82-18);(18-6);(6-96);(6-0)	70.10000000000001
1167	(0-83);(83-82);(82-18);(18-84);(84-60);(60-89);(60-0)	77.0
1168	(0-63);(63-11);(11-90);(90-32);(32-70);(32-0)	92.5
1169	(0-63);(63-11);(11-90);(90-20);(20-32);(20-0)	112.8
1170	(0-63);(63-11);(11-90);(90-20);(90-0)	99.69999999999999
1171	(0-95);(95-98);(98-16);(16-86);(86-96);(86-0)	72.1
1172	(0-31);(31-30);(30-81);(81-34);(34-35);(35-77);(35-0)	109.29999999999998
1173	(0-31);(31-30);(30-81);(81-50);(50-68);(68-77);(68-0)	92.69999999999999
1174	(0-14);(14-44);(44-38);(38-43);(43-91);(91-100);(91-0)	111.39999999999999
1175	(0-14);(14-44);(44-38);(38-43);(43-91);(91-93);(91-0)	110.3
1176	(0-63);(63-11);(11-90);(90-10);(10-70);(10-0)	90.0
1177	(0-63);(63-62);(62-88);(88-7);(7-10);(10-70);(10-0)	101.99999999999999
1178	(0-63);(63-62);(62-11);(11-90);(90-10);(10-70);(10-0)	101.39999999999999
1179	(0-36);(36-47);(47-8);(8-46);(46-17);(46-0)	119.70000000000002
1180	(0-36);(36-47);(47-8);(8-60);(60-89);(60-0)	91.10000000000001
1181	(0-36);(36-47);(47-7);(7-8);(8-60);(60-89);(60-0)	103.60000000000001
1182	(0-95);(95-98);(98-99);(99-85);(85-96);(85-0)	55.099999999999994
1183	(0-59);(59-99);(99-85);(85-96);(85-0)	48.599999999999994
1184	(0-59);(59-98);(98-99);(99-85);(85-96);(85-0)	55.0
1185	(0-63);(63-62);(62-11);(11-90);(90-20);(20-32);(32-70);(32-0)	124.29999999999998
1186	(0-36);(36-47);(47-7);(7-8);(8-46);(46-17);(46-0)	132.20000000000002
1187	(0-36);(36-47);(47-7);(7-8);(8-46);(46-60);(60-89);(60-0)	122.10000000000001
1188	(0-36);(36-47);(47-84);(84-60);(60-89);(60-0)	98.4
1189	(0-65);(65-71);(71-35);(35-77);(35-0)	110.5
1190	(0-65);(65-71);(71-9);(9-35);(35-77);(35-0)	121.4
1191	(0-65);(65-71);(71-9);(9-20);(20-32);(32-70);(32-0)	124.19999999999999
1192	(0-65);(65-71);(71-9);(9-34);(34-35);(35-77);(35-0)	133.2
1193	(0-27);(27-69);(69-76);(76-79);(79-3);(3-68);(3-0)	66.10000000000001
1194	(0-27);(27-69);(69-76);(76-81);(81-50);(81-0)	66.1
1195	(0-27);(27-69);(69-30);(30-51);(51-50);(51-0)	62.7
1196	(0-27);(27-69);(69-30);(30-51);(51-66);(66-70);(66-0)	91.5
1197	(0-27);(27-69);(69-30);(30-51);(51-66);(66-1);(66-0)	90.10000000000001
1198	(0-27);(27-52);(52-94);(94-97);(97-13);(97-0)	53.0
1199	(0-27);(27-52);(52-94);(94-97);(97-58);(97-0)	56.5
1200	(0-27);(27-52);(52-94);(52-0)	41.5
1201	(0-28);(28-12);(12-76);(76-81);(81-50);(81-0)	63.4
1202	(0-65);(65-66);(66-70);(66-0)	105.3
1203	(0-65);(65-66);(66-1);(66-0)	103.9
1204	(0-27);(27-69);(69-30);(30-81);(81-50);(50-68);(50-0)	85.5
1205	(0-27);(27-31);(31-88);(88-7);(7-10);(10-32);(32-70);(32-0)	87.3
1206	(0-27);(27-31);(31-88);(88-94);(94-97);(97-58);(97-0)	74.6
1207	(0-28);(28-12);(12-76);(76-79);(79-3);(3-68);(68-80);(68-0)	65.1
1208	(0-28);(28-12);(12-76);(76-79);(79-3);(3-68);(68-24);(24-80);(24-0)	82.10000000000001
1209	(0-28);(28-12);(12-76);(76-79);(79-3);(3-68);(3-0)	63.400000000000006
1210	(0-27);(27-69);(69-30);(30-81);(81-3);(3-54);(3-0)	89.5
1211	(0-27);(27-69);(69-30);(30-81);(81-50);(81-0)	69.1
1212	(0-28);(28-12);(12-76);(76-79);(79-54);(54-24);(24-80);(24-0)	91.7
1213	(0-28);(28-12);(12-76);(76-78);(78-34);(34-35);(34-0)	94.2
1214	(0-33);(33-78);(78-34);(34-35);(35-77);(35-0)	91.5
1215	(0-33);(33-78);(78-34);(34-35);(34-0)	88.80000000000001
1216	(0-65);(65-71);(71-78);(78-34);(34-35);(35-77);(35-0)	135.29999999999998
1217	(0-65);(65-71);(71-78);(78-34);(34-35);(34-0)	132.6
1218	(0-27);(27-69);(69-30);(30-81);(81-3);(3-68);(68-77);(68-0)	81.2
1219	(0-28);(28-12);(12-76);(76-79);(79-3);(3-54);(54-24);(24-80);(24-0)	92.4
1220	(0-28);(28-12);(12-76);(76-79);(79-3);(3-54);(54-24);(54-0)	92.2
1221	(0-28);(28-12);(12-76);(76-81);(81-3);(3-68);(68-80);(68-0)	73.9
1222	(0-28);(28-12);(12-76);(76-81);(81-3);(3-68);(68-77);(68-0)	75.5
1223	(0-28);(28-12);(12-76);(76-78);(78-3);(3-68);(68-80);(68-0)	76.3
1224	(0-28);(28-12);(12-76);(76-78);(78-3);(3-68);(68-77);(68-0)	77.9
1225	(0-28);(28-29);(29-78);(78-3);(3-54);(54-24);(24-80);(24-0)	105.7
1226	(0-28);(28-29);(29-78);(78-3);(3-54);(54-24);(54-0)	105.5
1227	(0-33);(33-29);(29-78);(78-3);(3-68);(68-80);(68-0)	88.1
1228	(0-33);(33-29);(29-78);(78-3);(3-68);(68-77);(68-0)	89.69999999999999
1229	(0-28);(28-12);(12-76);(76-79);(79-3);(3-54);(3-0)	75.0
1230	(0-28);(28-12);(12-76);(76-81);(81-3);(3-54);(3-0)	83.8
1231	(0-2);(2-21);(21-73);(73-41);(41-54);(41-0)	91.0
1232	(0-5);(5-61);(61-85);(85-97);(97-58);(97-0)	61.7
1233	(0-83);(83-82);(82-84);(84-96);(84-0)	74.3
1234	(0-33);(33-29);(29-78);(78-34);(34-35);(35-77);(35-0)	108.69999999999999
1235	(0-27);(27-69);(69-30);(30-51);(51-50);(50-68);(50-0)	79.10000000000001
1236	(0-28);(28-12);(12-76);(76-79);(79-50);(50-68);(68-80);(68-0)	77.5
1237	(0-28);(28-12);(12-76);(76-79);(79-50);(50-68);(50-0)	75.8
1238	(0-28);(28-12);(12-76);(76-81);(81-50);(50-68);(68-80);(68-0)	81.5
1239	(0-28);(28-12);(12-76);(76-81);(81-50);(50-68);(50-0)	79.8
1240	(0-65);(65-71);(71-9);(9-66);(66-1);(66-0)	123.0
1241	(0-65);(65-71);(71-81);(81-50);(50-68);(68-80);(68-0)	119.79999999999998
1242	(0-65);(65-71);(71-81);(81-50);(50-68);(50-0)	118.09999999999998
1243	(0-28);(28-12);(12-76);(76-78);(78-35);(35-77);(35-0)	94.9
1244	(0-27);(27-69);(69-51);(51-9);(9-35);(9-0)	85.1
1245	(0-28);(28-69);(69-51);(51-9);(9-35);(35-77);(35-0)	92.6
1246	(0-28);(28-69);(69-51);(51-9);(9-35);(9-0)	89.9
1247	(0-28);(28-29);(29-78);(78-35);(35-77);(35-0)	97.0
1248	(0-28);(28-29);(29-78);(78-35);(78-0)	94.30000000000001
1249	(0-33);(33-29);(29-78);(78-35);(78-0)	104.0
1250	(0-52);(52-99);(99-85);(85-97);(97-13);(97-0)	61.7
1251	(0-95);(95-98);(98-16);(16-86);(86-97);(97-13);(97-0)	75.5
1252	(0-5);(5-61);(61-85);(85-97);(97-13);(97-0)	58.2
1253	(0-14);(14-38);(38-43);(43-58);(43-0)	96.6
1254	(0-14);(14-38);(38-97);(97-13);(97-0)	86.2
1255	(0-59);(59-42);(42-15);(15-57);(57-97);(57-0)	75.1
1256	(0-59);(59-42);(42-15);(15-87);(87-57);(57-97);(57-0)	88.2
1257	(0-2);(2-21);(21-73);(73-41);(41-74);(74-58);(74-0)	74.2
1258	(0-2);(2-21);(21-73);(73-41);(41-56);(56-4);(4-25);(4-0)	105.3
1259	(0-14);(14-44);(44-38);(38-43);(43-58);(43-0)	101.9
1260	(0-63);(63-64);(64-49);(64-0)	105.9
1261	(0-65);(65-51);(51-9);(9-35);(35-77);(35-0)	132.3
1262	(0-59);(59-99);(99-94);(94-96);(94-0)	45.2
1263	(0-2);(2-21);(21-40);(40-53);(40-0)	46.5
1264	(0-36);(36-47);(47-19);(19-8);(8-46);(46-60);(60-89);(60-0)	122.2
1265	(0-65);(65-51);(51-9);(9-66);(66-1);(66-0)	133.9
1266	(0-95);(95-98);(98-38);(38-43);(43-13);(43-0)	94.9
1267	(0-83);(83-82);(82-18);(18-6);(18-0)	61.800000000000004
1268	(0-72);(72-75);(75-41);(41-74);(74-58);(74-0)	68.30000000000001
1269	(0-92);(92-42);(42-15);(15-57);(57-97);(57-0)	73.39999999999999
1270	(0-83);(83-82);(82-18);(18-84);(84-96);(84-0)	79.2
1271	(0-33);(33-29);(29-78);(78-35);(35-77);(35-0)	106.69999999999999
1272	(0-36);(36-47);(47-19);(19-8);(8-60);(60-89);(60-0)	103.7
1273	(0-31);(31-30);(30-81);(81-50);(50-68);(50-0)	89.39999999999999
1274	(0-92);(92-42);(42-15);(15-87);(87-57);(57-97);(57-0)	86.5
